lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.274,-232706.79769514987,0.004765926322949804,0.4,0.07376213494769522,0.006006503164433653,0.0010492248932584911,0.000852297398022726,0.13185817410428366,0.004765894972530797,0.3758906192951714,0.001049224901654111
0.2745,-232863.35929493108,0.0011324384480570792,0.3623290374462696,0.14624401837830506,0.009556096864205294,0.0010685152341919923,0.0001658445826863468,0.07813733676906748,0.0011324384480201571,0.3999999999914636,0.0002342738377351977
0.275,-232337.3217202019,0.0024960922893204197,0.4,0.07097533524998509,0.029600968939142564,0.0015956335461603953,0.0003596265896412582,0.09082802045744022,0.0025486894711985162,0.4,0.0015956334571129744
0.2755,-232886.6275921984,0.00031808494717280097,0.4,0.09800772826579007,0.0007788258654747509,0.00010946653807292275,4.9918614735786464e-05,0.1003084242817576,0.0003180849470922116,0.3999999999989005,0.0001094665410040942
0.276,-232480.9312087179,0.0008525680396535443,0.3999999999999983,0.09619229425434178,0.004400965039395837,5.272953621225445e-05,1.9080186781972915e-05,0.0975770150162396,0.0008526199131496564,0.3999999984780177,5.272953620969502e-05
0.2765,-231870.2386823469,0.00194400634651998,0.3999999999999987,0.07909085491299096,0.009640139558094762,0.0003766876629190276,4.1395995948046025e-05,0.1105003632980007,0.0019440057237878454,0.3960858506367622,0.00037669586497658615
0.277,-231068.84755067024,0.009010952911794365,0.3999999999999978,0.07619419779152292,0.019687574062149032,0.0002946409589572329,0.00015324403048965637,0.09319853312776998,0.0011662240631995586,0.39999999392597735,0.00029463912814214216
0.2775,-231614.8670668084,0.00010346408016793706,0.39999999999999947,0.0918140704329543,0.0032320868118529108,2.517482021037213e-05,2.5174818848301082e-05,0.10471177749946237,0.00010346408016799236,0.3999596126361275,2.517482021019295e-05
0.278,-231133.9495664257,0.0003020815278284822,0.3999999767065926,0.08064581329314935,0.014648906194988915,4.403623634175679e-06,5.969367239128473e-07,0.1033380841481332,0.0010652411602722657,0.3999904927850438,4.403623634174853e-06
0.2785,-230445.49571495625,0.0007359093647958379,0.3641789340610911,0.14802898791202249,0.0025799142761778852,0.0002236623377870749,0.00011216132310104077,0.08854578864913433,0.0007359093647962747,0.394635070373308,0.00022366233778720176
0.279,-229446.2211621043,0.004379881582620134,0.3874887296263537,0.10950224451759134,0.02380025703172387,0.0008489559841084358,0.00011609539372576416,0.1145660308330329,0.004370989038298776,0.35466779278910565,0.0002590232034396977
0.2795,-230239.59574187148,0.00020439746630326696,0.3999999999897487,0.08556940205343504,0.006940565357536108,0.00020407039929242512,8.912592404174835e-05,0.1066761311476341,0.00020440569991851348,0.3999998377590831,0.00011206420300838653
0.28,-229789.81752936685,0.0005142919646441552,0.3999999999999975,0.08494488004150143,0.0082286040002063,0.0005101941229505094,0.00019876236064727523,0.1046538530967876,0.0005130764728457216,0.3999997607930392,0.0004365771473825728
0.2805,-229249.10067452665,0.002780495706946309,0.39999670772729856,0.0823593377331775,0.009549133987252123,0.00033774746084068083,0.00016567162568796985,0.1026966089653724,0.001781929123477305,0.3999946202091079,0.0003377474608409769
0.281,-228692.1559060241,0.004196380172374685,0.3987191407729108,0.08810236758530535,0.02353040547958957,0.0002372128607228796,0.00023259133271472056,0.08811596437515162,0.001976781932541746,0.3946519426248174,0.00023721286387256866
0.2815,-228028.5735325584,0.010913235954293192,0.3999999999999999,0.07415961684840668,0.010913235977324293,0.00040462787175594067,4.7782833800163846e-05,0.10117492163308256,0.0019819510096963414,0.39999999999988695,0.0004046278717559334
0.282,-228355.5201840948,0.0010453680208321562,0.3999879012893936,0.08753953083355025,0.01855113063563276,0.0009267452574104877,5.055424213278777e-05,0.09064185070274228,0.0010756638228919015,0.3999845910358032,0.00019666415961164453
0.2825,-226785.0268084298,0.0187510047062788,0.3999814015126955,0.07742783734009018,0.018763364190613283,0.000465932835132617,0.00038298580302192404,0.08278434948799712,0.0009957868561496835,0.3999814044298215,0.00046593283819863497
