lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.21,19815.39397629903,0.03184213414938993,0.005059534681382548,0.03743896090654752,0.2012928159451669,0.0535298667455992,0.28494744235272235,0.16510416576202935,0.0006257543544624881,0.1236670909903696,0.09649223411232996
0.215,20312.34629207871,0.02721674667099664,0.009884510461602816,0.036687555838714615,0.20084669453192794,0.056592294469895485,0.2846263821906912,0.16449033133291696,0.0002254420286781588,0.12314803108000492,0.09628201139457232
0.22,20815.34499737989,0.03309571220280993,0.015107466271411104,0.03315117676987127,0.1992789024951705,0.05517473633961217,0.2849585183777709,0.1646891808709598,0.0019396831163782148,0.12177598223536372,0.09082864132065203
0.225,21313.060289455058,0.029163344828326783,0.004077177555222195,0.042820394469964516,0.20200901226407555,0.057657482956033235,0.28631926031462224,0.16446708405234664,0.0020049949658407576,0.12316639734755674,0.0883148512460113
0.23,21807.560909634918,0.030704522648857827,0.011915113182732343,0.03317746617783228,0.19987424292481745,0.056482892163957577,0.2860060212916286,0.16413006425513305,0.0009658620167605496,0.12183593731550207,0.09490787802277804
0.235,22309.81300371333,0.03199316842999999,0.01499386469528719,0.033670003284589564,0.1988547684633975,0.05537805534994469,0.2863737242506259,0.164485756847583,0.002198773660648813,0.1209127040688415,0.0911391809490816
0.24,22799.59939905542,0.03437529190323683,0.006225824709790808,0.034988349449411316,0.1999905849582249,0.05667210782682064,0.2864873585532894,0.16395475961400788,5.448452133675593e-05,0.1218474409676898,0.095403797496191
0.245,23302.940796787614,0.032597918285819975,0.005090936662021559,0.03367643009245322,0.19958635330689484,0.056885996515363225,0.2867559860636663,0.16336969246262248,0.001876199393208504,0.12197127222531297,0.09818921499263733
0.25,23797.929290160908,0.0342954830866883,0.0021924710627787875,0.036423895087894696,0.20029237242076814,0.056438348392640364,0.28743039256661473,0.16363554248820406,0.0009902332500778645,0.12202930424097255,0.09627195740336067
0.255,24293.061407704765,0.032976175799277155,0.005995061087085645,0.03320718768314411,0.19961003798567928,0.05787024776938985,0.2877179086797805,0.1634430359435487,0.00025131294514966915,0.12146852263877968,0.09746050946816592
0.26,24794.013061473106,0.024531410448109102,0.0050739285296261954,0.03588323846504176,0.20028258084082895,0.05889975088684664,0.288841216595625,0.162855285553352,0.0008724885614565909,0.1224310634250955,0.1003290366940158
0.265,25289.437340680553,0.03314193494879878,0.007697153825485222,0.0332683747007302,0.19899769484101848,0.05690917731928755,0.2884243785539559,0.1633341935168114,0.0005935972404500303,0.12078398518832086,0.09684950986513988
0.27,25791.120115656035,0.03257981803478597,0.0116942116838423,0.03163242411042168,0.19835556193853388,0.0592071742181119,0.2885316740367257,0.1631320118807568,0.0014677030566426757,0.12012449941986232,0.0932749216203162
0.275,26283.90091966744,0.033207121701772944,0.0012155558918026876,0.03603240446992486,0.1997028344314136,0.057807979570411776,0.2890346056929644,0.1629502375780946,0.0003877258116934488,0.1212504416095166,0.0984110932424048
0.28,26794.26336997269,0.034726720439944084,0.009733100962708609,0.02638694252627916,0.19777724532343585,0.05670168946540648,0.2891409074809488,0.16277408993205206,0.0036261336482960494,0.12031956514262405,0.09881360507830543
0.285,27278.190990324492,0.032956998477793466,0.006493462171794463,0.03308243223954206,0.1985692762421648,0.05718171517260099,0.2896249962569545,0.16289885295532894,0.00019162896472067542,0.12026073400271685,0.09873990351638384
0.29,27779.341971584767,0.03320111236904971,0.00719421075482813,0.032560566362241944,0.1981200320573665,0.05595723766972125,0.28990188824362895,0.16282216516275375,0.0011501844489887854,0.11999725791663632,0.09909534501478558
0.295,28284.71108639336,0.03630403119014297,0.014470517781759269,0.015981180275576018,0.1968284566356284,0.05727992311211508,0.29024573761164274,0.16262941146789436,0.0014465450869213619,0.1193973137989226,0.10541688303939767
0.3,28770.96334390912,0.033478706030450237,0.0009156401851975671,0.03467111970612026,0.19902859586689603,0.058047194013828574,0.2903944532424228,0.16249317162117508,0.0002565529999989116,0.12054724031180668,0.10016732602210356
0.305,29275.775469356915,0.03188731720311115,0.011442248933427115,0.03090736808074045,0.19701367138729398,0.05659568297675417,0.2906912548851873,0.1623757798860034,0.0017993754943475824,0.11900380514290708,0.09828349601022744
0.31,29783.015734710763,0.03338856534452002,0.008243990539792799,0.02959739166133232,0.19693295023747065,0.056665818958321235,0.29063145720141825,0.16227896406288805,0.004374215966828051,0.11908374274725933,0.09880290328016954
0.315,30270.358020086558,0.034173202969511436,0.012681266465647469,0.030502684640549012,0.1969889136501348,0.052622219779940214,0.29160925099944146,0.16293727460952145,0.0014262115199315155,0.11828619355690168,0.098772781808421
0.32,30763.216933430464,0.03580206942601112,0.005458007031748456,0.02941951146127748,0.19775776274121065,0.057275797418259965,0.29134824893059824,0.16233077523955064,0.0007769100583664765,0.1193397342229106,0.10049118347006628
0.325,31261.65080768413,0.03508792997690214,0.006900743377832517,0.02816802947992744,0.19722798364987365,0.0572547059042835,0.29144064616385523,0.16218256736136166,0.0009425862243537603,0.1190844386795687,0.10171036918204132
0.33,31762.786391022557,0.03283116047679165,0.004435444332864074,0.03158072447199065,0.19751139877283985,0.05412669283106586,0.29214111171624585,0.16221157885018786,0.0018709834564116328,0.11932787105256296,0.10396303403904084
0.335,32260.733114739654,0.033197942757979604,0.006632626831695164,0.0307295507141859,0.19699623067177266,0.05651306607991523,0.2919590370133934,0.16196610890937188,0.0019619819734587067,0.11892172523255992,0.10112172981566728
0.34,32751.40829090296,0.03345643630644147,0.00047122637149751015,0.03333570966967976,0.19811990669705176,0.05832080313490051,0.2921358925502042,0.161810353451675,0.00044948204977818566,0.1196351426807324,0.1022650470880376
0.345,33252.07395199699,0.03341527624565298,0.001877061100944606,0.032420610342544294,0.19767396070289905,0.05766478902743522,0.2922918955594217,0.16176966337550913,0.0012115889875935078,0.11922890078668286,0.10244625387131774
0.35,33751.58166742556,0.03339416967929602,0.0017332584671006838,0.03295682936502803,0.19833877780327214,0.05946313947491465,0.29299873534889365,0.16189003703260885,0.0016092344102711749,0.11955520685446785,0.09806061156414604
0.355,34255.165543437884,0.037490306721791766,0.016953633891474088,0.02148516357840633,0.19542733979240287,0.052982514625175614,0.2933083950452676,0.16257295116415965,0.001464484153166275,0.11695067358256665,0.1013645374455878
0.36,34757.01970465348,0.03491302820996358,0.021186652467042138,0.025752092718148083,0.1949678506370339,0.04606866325366562,0.2944540581345625,0.1629705035998214,0.0013611761032319225,0.11641347095011036,0.1019125039264197
0.365,35241.763477599314,0.03277808216671115,0.008063917854110043,0.03072183202475604,0.19666435596413825,0.05706275970683077,0.29313384657503044,0.16182651028427714,0.0009363178708408343,0.11805995818103107,0.1007524193722762
0.37,35743.921677340564,0.034885337842715025,0.003771696108783367,0.02672850214384977,0.19701576046675212,0.058047126050547876,0.29332462293448675,0.16140005705889846,0.002019882608712202,0.11864936984951185,0.10415764493574332
0.375,36231.467862272555,0.033492392890097734,0.0016487343894264644,0.03195768933221497,0.1973566865080184,0.05820044838946487,0.2933686689285516,0.16148129430300875,5.9088881346618165e-05,0.11872838476079947,0.1037066116170718
0.38,36733.40180061691,0.035856740812974616,0.0076954965219878544,0.02574639557790518,0.19624323400919366,0.05659779565050337,0.2935025562989204,0.16163455321014553,0.0006942790915407832,0.11782254462873,0.10420640419809918
0.385,37233.367264812245,0.0307054365141344,0.01183065771172294,0.028037549416540318,0.19585547620491697,0.056821924558659774,0.29393977193003024,0.1616062928421533,0.0008840163159472129,0.11735680887951234,0.10296206562638327
0.39,37726.00161866984,0.03401958403528737,0.010437326660111452,0.025219779236311413,0.1956767209324484,0.05729341029859983,0.2938158394886711,0.1615179739137018,2.6085306874720827e-05,0.11748197785799115,0.10451130227000242
0.395,38226.48016024396,0.038711015819072984,0.011867899385427405,0.026600336505182797,0.19519240424179374,0.0527115459836482,0.29409979641888745,0.1620601256095934,0.00030528517417666384,0.11648510168454634,0.1019664891776707
0.4,38731.79296827007,0.03380827846636813,0.011031697085928185,0.023870676372969413,0.19507215189130994,0.05683592286067815,0.29419296986107624,0.1612099566260221,0.0020671207446000726,0.11714339868163452,0.10476782740941397
0.405,39217.65590645279,0.03372229010463127,0.00729729931683165,0.02760656423351901,0.19599974863188505,0.057728361843636736,0.294267555121834,0.16127289350100105,0.00021624808192214086,0.1174910881771174,0.1043979509876214
0.41,39726.89439530833,0.033133792776544324,0.0047755232717166,0.029780266290592394,0.1959435617655323,0.05739540071304197,0.29421504216101696,0.16099821874800313,0.0026222304861925807,0.1176604597441214,0.10347550404323884
0.415,40217.60297238984,0.03396551806365887,0.0077349727506910064,0.033612212626110236,0.19595586428473288,0.05293181426787923,0.2952106123071323,0.16182308540159376,0.0009125598044895006,0.11718517792980113,0.1006681825639105
0.42,40709.67938484861,0.03387167976656311,0.0006722123155110352,0.030840802357213707,0.19678651125410346,0.058373658430581135,0.29463332739141457,0.16096882411110072,0.0004197070837739213,0.11814247763222575,0.1052907996575134
0.425,41216.2385093761,0.02960194812696257,0.01577576909247289,0.02654544017619401,0.19471621911198495,0.05645011907964289,0.2951417435331712,0.1612556812035204,0.000779051773273451,0.11637986104116893,0.10335416686160907
0.43,41708.91421920719,0.033356480680270084,0.011736653516505428,0.026915473072083692,0.19493324649409927,0.05588265893109329,0.29504661142513816,0.16125703161241764,0.0005558750939120337,0.11640735020305405,0.10390861897142532
0.435,42202.53827970699,0.03786373896983282,0.003339482304360217,0.027323033127153704,0.19566808382356146,0.05709891951709312,0.2945827941896733,0.16105928512129594,0.000392996948129028,0.117296493467048,0.10537517253185252
0.44,42701.61393279638,0.03275873845822403,0.003167873481577583,0.029911957827464038,0.19615524931462747,0.05817877346968914,0.2951785564579935,0.1608116268174351,0.0008251616040801582,0.11758833021021725,0.10542373235869006
0.445,43198.30939610087,0.0361188988846659,0.0017232134295692945,0.021988320048766656,0.19624103328623935,0.059219663976874885,0.2951522844614592,0.1606703420248399,0.000276430812172696,0.11798441672779655,0.11062539634761527
0.45,43715.436475985145,0.033306615321248526,0.016766929655874237,0.02579553669502781,0.19437178309884745,0.057329428893595165,0.2958448961439341,0.1613711804815685,0.002522865764090337,0.11561684358966284,0.09707392035615274
0.455,44202.493153999036,0.03051042982287304,0.007159970817412006,0.028520226183106907,0.19543931471285325,0.057624997475624835,0.2957842647680844,0.16056813221996818,0.002055744149854957,0.11702539584412933,0.10531152400609436
0.46,44701.81031546866,0.03907734413112919,0.015310429910392187,0.02699512929416569,0.19604284961428145,0.05677516220627502,0.2976965027497762,0.16237188730431135,0.0007105499071012166,0.11528137561926965,0.08973876926329771
0.465,45192.730583951954,0.03316939977118244,0.01680796844108024,0.02407680090973428,0.1936821693141357,0.05551332459445602,0.2958288553311808,0.16132057261499527,1.3020068595337005e-05,0.11520576089120245,0.10438212806343908
0.47,45683.54958922669,0.03332209212673287,0.003945718320844632,0.02908620817870438,0.19570459578038596,0.0580745253389913,0.29579762918291225,0.16067312977168555,0.00038628346993974436,0.11704890308624145,0.10596091474356227
0.475,46192.35723802568,0.03331540025073712,0.009751444532771028,0.025967240272788458,0.19467143147171875,0.05703982411855756,0.29601468523396346,0.16076395829975912,0.0018253225716502086,0.11632081857637873,0.10432987467167673
0.48,46686.509460705594,0.029373339859314337,0.011802007917907557,0.02545050096789666,0.19479546452825894,0.057664649183520385,0.2964751869935997,0.16062212274492008,0.0009425733469421297,0.11633275931492115,0.10654139514271993
0.485,47231.302978961765,0.03545466704237038,0.009359917325099157,0.01308097483893589,0.19396370694146706,0.057633923862968776,0.2963169995487187,0.15986823398148006,0.0076138993952345425,0.11689198158438642,0.10981569547933928
0.49,47677.629118086894,0.033669026731024086,0.012229167719883848,0.02717219834613144,0.19460600115153187,0.052045864775335404,0.29688119296405635,0.1614052635893851,0.00022860870455674375,0.11553825503453112,0.10622442098356501
0.495,48169.74886945992,0.03192884192815288,0.0032348733082350613,0.029668379170001976,0.19567522252226086,0.05846812621314568,0.2964179539779015,0.16048285935683454,0.00029868280356803767,0.11698969996279658,0.10683536075710252
0.5,48668.7804348125,0.0357964603251021,0.0013217990909416106,0.027334288623851767,0.19551687087698605,0.058418680109217636,0.2961265491622798,0.1603547747585133,0.0005922826670135798,0.11697021229413765,0.10756808209195584
0.505,49169.7508044424,0.033943405323284735,0.004628394590028639,0.02652490680837764,0.19512437618180584,0.057864240501730564,0.2964693251330733,0.16041116494119795,0.001067878014899915,0.11664526499080975,0.10732104351479263
0.51,49671.82013167424,0.030302391802959943,0.007730615343523159,0.02878249893751118,0.1948286014485632,0.056904166080803516,0.29688083479899924,0.16039038631727928,0.0015014287000832938,0.11637718596998207,0.1063018906002944
