lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.5850000000000001,96384.0579913941,0.002613193455099084,0.13547333221001837,0.1311101975554641,0.2610486456572504,0.0026022440459585647,0.0026133856689653247,0.23098084225247842,0.0011699250802160558,0.23098082386593963,0.0014074102086110507
0.5900000000000001,100477.50755561139,0.006929803659580373,0.13023590654340475,0.12835603269374407,0.25995101671975035,0.005071766883579693,0.010584815937158727,0.22936597440258566,0.0009519056845148108,0.22730312295728097,0.0012496545184004215
0.5950000000000001,104536.8737068603,0.011359966647645223,0.127813463482897,0.12423830600719454,0.2583762314260227,0.0040596231129439555,0.020800218345450813,0.22783145747847874,0.0008548736326453925,0.22341846160781137,0.0012473982589104756
0.6000000000000001,108414.05135198546,0.004577464856831936,0.1270249854115032,0.1286563219806575,0.2615093259094808,0.0011972549629204639,0.024240024682471238,0.22905233364861724,5.358002782416241e-05,0.22361972221912932,6.898630056393751e-05
0.6050000000000001,112508.05648986353,0.005284551455424666,0.12463336657663716,0.12819611699274097,0.2631688862083399,0.0052926077669697685,0.01812139157622239,0.22934702876126206,0.0010456003095168063,0.22298443967641,0.0019260106764760867
0.6100000000000001,116394.69236697578,0.004428682206078622,0.12141249303687301,0.12607231089808807,0.2610799142543936,0.0044290550848696385,0.03628538331458023,0.22707264667645216,0.00022206501346307028,0.218770537043735,0.0002269124714667021
0.6150000000000001,120716.45403904856,0.009661587112201834,0.11895944977802428,0.12164186297830902,0.2615792402922637,0.013880511030830458,0.01830371451721703,0.22760701223438823,0.004084058455306055,0.21928122828307756,0.005001335318380722
0.6200000000000001,124259.39646222394,0.0010714056217987515,0.11619611850118212,0.12445803782924009,0.25992592466232756,0.0010947612292501042,0.059487765765668874,0.22415179586343148,0.0001647708583447592,0.21328125328391281,0.00016816638484486754
0.6250000000000001,128163.94535992082,0.0004064077801311593,0.11331642375512366,0.12327949284451419,0.25958892943950324,0.003368515895818604,0.06580175637420353,0.223079805024944,3.535466976715049e-05,0.2110878245351073,3.548968088813238e-05
0.6300000000000001,132107.06636115166,0.00480191930048746,0.10808688766171799,0.11869753426161095,0.25616389545839063,0.010327562511044313,0.07242122389740756,0.22017399103500088,0.0003301062587586206,0.20741650764898445,0.0015803719665981
