lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.5,4301.869723597698,0.032856433534248025,0.0030707209864687694,0.04405644343640768,0.20530020314157554,0.05687988519066688,0.2781993077934616,0.16685899534112508,0.0009987520912143517,0.12739606064837788,0.08438319783645408
0.505,4357.217063641539,0.035331977807271375,0.01763941227205613,0.037472488053950107,0.2020372060960769,0.05029857485052251,0.2786460469459336,0.16734400877816338,0.0019580693580730506,0.12473275113683174,0.08453946470112061
0.51,4409.518154681264,0.03161995487501429,0.011847524743648695,0.03952856389302653,0.20332722628113528,0.05543978530813353,0.27897655811035843,0.16660147558054325,0.0009970304762299002,0.12575839462507854,0.0859034861068324
0.515,4463.135349078298,0.028155472268876266,0.012268903769097745,0.037884861954837964,0.2033485462851599,0.05622933356054756,0.27975563268789044,0.1663447172855964,0.0005200785727387215,0.12580334632528137,0.08968910728997434
0.52,4519.819358782255,0.031371464439598935,0.00453135455232574,0.042118444888343536,0.2039671806930288,0.05627694552555956,0.2797697728679875,0.16598202683898747,0.002556079828756328,0.12631197018379695,0.08711476018161494
0.525,4572.215964101995,0.0323581310069501,0.010033970362960554,0.03915104252923963,0.20272615136909386,0.05581632807582282,0.28015319245384984,0.16614024300836142,0.0014908191053857522,0.125180299047681,0.08694982304065552
0.53,4624.392683922086,0.03144955760191564,0.006845938000120033,0.04014554085483294,0.20316702937158293,0.0564706842711461,0.280556065297403,0.16589930881541678,4.8854920229514866e-05,0.12538437181125345,0.09003264905610131
0.535,4678.807602709187,0.03192667326621748,0.005887329425273047,0.040731405338066885,0.20339536764447186,0.05695369042537498,0.281151718370827,0.16580750040553735,0.0003604935991660348,0.12536552974653076,0.08842029177853461
0.54,4734.517041331613,0.03028482176768112,0.01370515814906818,0.03652704462403975,0.201442776457445,0.056486643433490843,0.2814765503519459,0.16566996488281222,0.0015413510269266587,0.12401700058586204,0.0888486887207283
0.545,4787.912435225386,0.03218723600793838,0.009781251504635963,0.03804870963989867,0.20201522833705604,0.055859381954279815,0.28180614785304225,0.16557706862086138,0.0012661018269054113,0.12432819042718528,0.08913068382819567
0.55,4840.250773307923,0.032583538761982195,0.010391111627998616,0.03779893526691839,0.20188951054193174,0.05593129702209157,0.2822300679697372,0.1656137435390122,5.656983967295466e-05,0.12394744030258684,0.08955778512806753
0.555,4896.177266390187,0.03001284779882789,0.01074731801844546,0.03994189067160256,0.20164735707179002,0.05557935900409805,0.2829205453833811,0.1654908086634731,0.0013932260455034788,0.12384736666740645,0.08841928067547261
0.56,4951.6672259102925,0.03379705000655906,0.004835466499194631,0.039045204118056086,0.2019779021837077,0.05630600139508727,0.2828823517676646,0.16507594064443093,0.0025053057165755864,0.12431317470536651,0.08926160296335783
0.5650000000000001,5003.1576690013435,0.032991685546673526,0.00820507292549725,0.03682768324319721,0.20154732143356355,0.05632788471826708,0.28329285669204474,0.16506447537567961,0.0008274503047667595,0.12366870786940491,0.09124686189090588
0.5700000000000001,5057.283428597488,0.03211754206755441,0.002916838495580308,0.03928568676523842,0.20245350479260774,0.05929175110821345,0.28374971621328143,0.1648065268873943,0.0007997867974942192,0.12404112577955678,0.09053752109307936
0.5750000000000001,5113.285495703596,0.03336765880310939,0.003195437159329999,0.037225942443304995,0.20149981200743788,0.056770253919618145,0.28382426367676983,0.1644706906212291,0.0022690612911336486,0.12381798446679793,0.09355889561127011
0.5800000000000001,5168.497019113466,0.034001490510550944,0.005482269060248095,0.037486166694700424,0.20123568752122253,0.0544881626637579,0.28456243541428156,0.1646253597466541,0.0031750445577692055,0.1234607814204912,0.09148260241032392
0.5850000000000001,5219.111638038201,0.032926820674273376,0.012067853066958975,0.03517314537338691,0.20016961942826816,0.054807321530354725,0.2847527704687852,0.16486048634732642,0.0008211551350106964,0.1222154196203981,0.09220540835523679
0.5900000000000001,5275.191981759787,0.03318547469359134,0.01165614704930575,0.034573261861743726,0.2000388577904548,0.05565361266795351,0.2850143462285057,0.16466054146266534,0.0022719670240119666,0.12203312588802377,0.09091266533374404
0.5950000000000001,5327.159578230847,0.032407413777333374,0.014582262998449853,0.03706857960250104,0.1998941114673604,0.056478007645838914,0.2859137802530754,0.16484367986662668,0.0006150960427851684,0.12146891523479607,0.0867281531112326
0.6000000000000001,5381.045521804251,0.032251254938894726,0.002434365178391981,0.03783935197589476,0.20124412657784516,0.05751294034104208,0.28565734001226556,0.16402666276717728,0.001005185661770342,0.12317473280576945,0.09485403974094798
0.6050000000000001,5437.631470479342,0.03447336107456671,0.010271974546160075,0.03818186678744972,0.20280478615230746,0.05806187404904691,0.2893954304805662,0.16541257931990822,0.00196279228080881,0.12252171721699653,0.07691361809218865
0.6100000000000001,5488.0516483964475,0.03307229427437796,0.00772337609577801,0.03446652303803507,0.20003108028863315,0.0566951654783229,0.2862613589467995,0.16405772763165616,0.0005457325600804791,0.12202430578096721,0.09512243590535088
0.6150000000000001,5542.344695348655,0.03313072008255433,0.005824256736005083,0.035894799262207976,0.20025429486377466,0.05690632146121896,0.28660549099985655,0.1639221134559296,0.0008302873520606465,0.12207265846737253,0.0945590573190204
0.6200000000000001,5599.013176029698,0.023650269135328146,0.007225457846123585,0.034949041389020365,0.20069495174337498,0.061445334925436676,0.2875159507286145,0.16325392147528392,0.0020441963842771217,0.12280154608761432,0.09641933028492639
0.6250000000000001,5651.625829330155,0.033642134542162784,0.008339018003565117,0.033928934952184006,0.19928574817932504,0.056099066757284835,0.28708728217142077,0.16374621929202876,0.0017365359602303442,0.12132514461525283,0.09480991552654519
0.6300000000000001,5703.6047267603835,0.03383749605890923,0.004846430351355217,0.03824200970509467,0.20109001736235788,0.05777794516581982,0.2884966005204388,0.16417374938838325,0.0004170765977177216,0.12200360818735542,0.08911506666256684
0.6350000000000001,5757.528303009238,0.0323243999201387,0.0060082546408220215,0.03492390447231057,0.1996697129857682,0.057200133295340155,0.28784081599812117,0.16343983013225383,0.0006055104618590977,0.12146141083040304,0.0965260272629818
0.6400000000000001,5811.762202128,0.03301557882342393,0.010005502941735186,0.03302164222784837,0.19866977476778447,0.056332670778849195,0.28808709218638284,0.16354560462844656,0.0006959943721951728,0.12062688765781997,0.09599925161551351
0.6450000000000001,5867.033551500812,0.03323077860012883,0.008557394649202367,0.03332419204940318,0.19870370649210756,0.056366746079439346,0.2882766168541767,0.16337042473078742,0.0016252350988275252,0.12060082543732366,0.09594408000860374
0.6500000000000001,5918.546177945839,0.03273969142275356,0.010173653638127693,0.03266706319215433,0.1985859062071819,0.05648367061812548,0.28859657498319535,0.16335745136098762,8.128647439970685e-05,0.12030857762422417,0.09700612447884946
0.6550000000000001,5973.457131664306,0.032976370053921775,0.008288834206541392,0.032976373956184725,0.19857233673905503,0.05672953865613278,0.2887787235889536,0.1631541887569268,0.0008256766961663677,0.12039097728020054,0.09730698006591748
0.6600000000000001,6026.353796767228,0.03330270419212186,0.005073603236704557,0.03404564020983278,0.1989614901750781,0.05729623722689649,0.2890696265572712,0.16305208999780232,0.00032219713451319445,0.12069429133008255,0.09818211993969587
0.6650000000000001,6079.92143977235,0.03367626182031576,0.004423094736871251,0.03418439115766287,0.19902344362638694,0.05735682697673777,0.2893880263650842,0.1629868146408254,0.0001555644168068425,0.12060212551838886,0.09820345074091996
0.6700000000000002,6135.389977177552,0.032534518339876715,0.012017977839252906,0.030310854107996634,0.19768707267332497,0.0564453177598827,0.2897288608630613,0.1629782935451893,0.0007632235444773179,0.11954686760718693,0.09798701371975137
0.6750000000000002,6191.0724794798425,0.033035036376217713,0.003910781617178234,0.03454167440454122,0.19868301367020993,0.0551745921668658,0.2902972971099203,0.16278951338293166,0.0021874663874580564,0.12043928105103535,0.09894134383364149
0.6800000000000002,6243.619716365692,0.03061418606606479,0.002404561629448176,0.032870033139232105,0.1990863180261326,0.059603733650139615,0.2901249595729185,0.16228712132969622,0.0013815018145558935,0.12095226819776295,0.10067531657404867
0.6850000000000002,6295.08615742271,0.0331809174786534,0.0014355847496040752,0.03549066241470589,0.1988276692688847,0.05764356387669237,0.29022549593193064,0.16254484301754069,2.679553626808469e-05,0.12038374918872422,0.10024071853699677
0.6900000000000002,6352.091788174406,0.03318355415478827,0.0037163168346572425,0.03310527243436565,0.1981502177949509,0.05748210712779647,0.29052929727745463,0.16231593421918786,0.0019123680207927885,0.12009379377474182,0.09951113836126338
0.6950000000000002,6404.118737550655,0.030654428332610336,0.013399619282919117,0.029956826285255034,0.19710253380467382,0.05612692083780152,0.2912262158948007,0.16263064160662538,0.0002496355382742708,0.11881812092206077,0.09983505749497969
0.7000000000000002,6457.391075496401,0.03348882906967456,0.0091733815008802,0.02996095637384061,0.1975139716233831,0.05711301472861858,0.2912468679430051,0.1624650003573013,0.00033809672424886,0.11912479977054571,0.09957508190850271
0.7050000000000002,6515.6229594442775,0.036051449126260675,0.01274380138235355,0.01674865480137034,0.19688598922098713,0.05795573104102963,0.29160188347230614,0.1621837593075,0.0015131306461948185,0.11900762809184408,0.10530797291015422
0.7100000000000002,6565.908518117593,0.03339143043545643,0.0054004264631880025,0.03127190886544335,0.19758839646991125,0.0573269819252087,0.29154070380221575,0.16209904005124756,0.0010193001381625308,0.1193217865491027,0.10104002530006537
0.7150000000000002,6623.580647040699,0.03315729445525448,0.009340169284661883,0.01772676784398904,0.1966024689161713,0.062009930530026944,0.2898684900220647,0.16081057751672032,0.0018277749269108262,0.12071499690902544,0.10794152959517536
0.7200000000000002,6674.725022624008,0.028785517371488715,0.011184218282120455,0.028472593758594584,0.19698413640680243,0.05760866695432767,0.2924797576267766,0.16194008571212312,0.0011637090468831388,0.11874313967267562,0.10263817516820757
0.7250000000000002,6726.0127337695985,0.03370973065423195,0.002520803191647298,0.032304629934747635,0.1977922362821074,0.05783896356061707,0.29218610709074766,0.1618950806286332,0.00031722657337726216,0.11925457818217067,0.10218064390172002
0.7300000000000002,6784.973971565855,0.03435717315494053,0.005565257477463404,0.030361063420747354,0.19689753295626894,0.05692783465520812,0.2921072602273143,0.16182020047890586,0.003040657398511037,0.11858573995921015,0.10033728027143021
0.7350000000000002,6834.594268140339,0.03392848701839316,0.004695338071193923,0.030938590063235176,0.1971171217969101,0.057461446269654624,0.29259652966490707,0.16176060265422357,0.0008227073241533862,0.11865988557319065,0.10201929156413851
0.7400000000000002,6889.319432652544,0.031894935515463976,0.005600057349744813,0.03125129395186664,0.19703153823484465,0.06052443787306209,0.29257547844983317,0.16144305311898444,0.0012167672580636112,0.11884024906695694,0.09962218918117828
0.7450000000000002,6941.301610892997,0.03406610025332324,0.0027958292930019375,0.029708008699737356,0.19730252128271727,0.0583336616508839,0.2930317159208609,0.16154953144940504,0.00035046445437913283,0.1188058099978205,0.10405635699787222
