lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.08,6854.564014031809,0.03724391005528885,0.02886627612116005,0.055909249110293754,0.21513315888381154,0.047683877402725276,0.2464811303472867,0.17783331720698764,0.00421296118416061,0.13981692155477854,0.04681919813350676
0.085,7350.795209089677,0.03039601834414338,0.02745732741736012,0.05658345611573562,0.21538270046928426,0.05085203532484164,0.25209935848725173,0.1767257938226645,0.00028167854456934453,0.13910031423892005,0.05112131723522879
0.09,7854.729552241178,0.029875257472124293,0.02358598929859864,0.0546459287975711,0.21368035955011563,0.05112296668647799,0.25465747365361163,0.17504247517871172,0.0034065225909491563,0.13791126271747423,0.05607176405436473
0.095,8352.955049014152,0.031329794394235354,0.023566529753417203,0.05250334117030641,0.21244738223310605,0.05102737948382675,0.25761706090613706,0.17434451767347,0.0018514143964808753,0.13628962866800876,0.059022951321010965
0.1,8856.452736543944,0.03688983579238569,0.027870470503334226,0.04801274619778436,0.21038944904739246,0.048168847748871146,0.26041558166289436,0.17425413656047545,0.004156184222671392,0.13349314943682306,0.05634959882736744
0.105,9352.629901898003,0.03137953706156869,0.01504739529239752,0.053321280806848816,0.21239118116411007,0.05501332612285261,0.26287346791927313,0.17267260981229862,0.0018623185877156222,0.13505649261333114,0.060382390619604015
0.11,9850.49751213007,0.031478376278706685,0.011412329397231651,0.05196342481200579,0.21105538113444247,0.054267436755875115,0.26424554722064103,0.17177431502422003,0.0006978445687615666,0.1341046914228977,0.06900065338521924
0.115,10350.492559979666,0.03620766861869284,0.01837111591262436,0.04657555081479848,0.20818093581530603,0.0522289821025697,0.26589764544318323,0.17131715218448576,0.0015072595819693982,0.13147992981505874,0.0682337597113111
0.12,10849.662560536564,0.03027895660534637,0.018006990470538515,0.046457287463766296,0.20820535116350933,0.05357791901406072,0.26786260876693113,0.17063955504407816,0.0017509561196752566,0.13132572828048433,0.07189464707160978
0.125,11350.865071415164,0.032669659119347716,0.018077852302940397,0.04701498273938118,0.20790485493590138,0.05122379240325023,0.2698626610477003,0.1705842840379483,0.003080562700314803,0.13053276716798187,0.06904858354523441
0.13,11846.075483184231,0.03184933745165719,0.016107907319663977,0.04504939490908276,0.20698238162777055,0.054018592023843466,0.2707712899862555,0.16972228871284184,0.0010335359138420811,0.12981415104001914,0.07465112101502297
0.135,12347.326718214956,0.03179648514655251,0.018361916152415822,0.04239144083549379,0.2057010664267884,0.05323739095442537,0.27208495017068257,0.1692909167707548,0.002472961966445894,0.12867105533394033,0.07599181624249995
0.14,12842.458235998627,0.03212194606438046,0.006842538522118642,0.046706417879984585,0.20718047757365593,0.05569611208711502,0.27321737588226097,0.16862215071772668,0.00034006655374683325,0.1295815396890846,0.0796913750299266
0.145,13339.930110699355,0.0322566043192581,0.010670963407364668,0.044058152706383746,0.20586458755428555,0.05699367908377261,0.27403838041145967,0.1681895167690876,6.748194158113164e-05,0.12832918518729014,0.07953144861951612
0.15,13843.989907497453,0.03211724223365457,0.011782813142388975,0.0425681274437599,0.20457067790948572,0.05463681363547036,0.2753321793549302,0.1676285583872781,0.0031167443124499065,0.1277677575704828,0.0804790860100986
0.155,14337.312146329277,0.027771415994432145,0.00831992429313972,0.04460158134887441,0.20545506196880495,0.0560448656701798,0.2761097199790437,0.16698347789626972,0.0003587111751664364,0.12797972525147758,0.08637551642261286
0.16,14842.745157537973,0.03378766596002824,0.010135996107901387,0.04640510635092958,0.20534821378154552,0.0554894200101786,0.27819537092877705,0.16776909196022338,0.003672330548903364,0.12702765764721993,0.07216914670429345
0.165,15335.054361533377,0.032042772377473334,0.011566602862909578,0.04015166716033095,0.20357853195309053,0.05516472950241116,0.2779937859249038,0.16694355743675618,0.001259629950726102,0.12613175383023864,0.0851669690011607
0.17,15835.603810253398,0.034080849089597715,0.010663724105168004,0.0394338916944002,0.20321607274405812,0.05505817910517006,0.2786971451349462,0.166711654928934,0.002348607040487399,0.1257781719931,0.08401170416413867
0.17500000000000002,16328.88264210669,0.03260165105812934,0.01066061577018687,0.03952493786327453,0.20316857648614775,0.0557248506875796,0.27966942183638005,0.16648402079738678,0.00019633910114288301,0.12535649013379496,0.08661309626597873
0.18,16834.145489951996,0.036086452324313775,0.008591603835240026,0.043487260256375206,0.2062893543815408,0.058005071090651825,0.2828818739252297,0.16738486699148936,0.0023846248683114983,0.1260600697375535,0.06882882258929413
0.185,17331.126523634895,0.03212070677111671,0.017254583389263483,0.040169764049680506,0.20261161684927206,0.053605220602496874,0.28244639202201244,0.1666102931266042,0.002275958327810669,0.12381812228284542,0.0790873425788977
0.19,17823.12645890897,0.03391999003732695,0.008266873805710551,0.03732093758842105,0.20198089611898726,0.055343285868692894,0.28129588392491844,0.16564953790633977,0.00036182150860728456,0.12430596779333537,0.09155480544766066
0.195,18321.783630502465,0.03253877791280731,0.008076726778215667,0.03867250627147945,0.20215909279740327,0.056094284205454224,0.2823749545465658,0.16547865232257153,0.000721002499530824,0.12423577843036206,0.08964822423560952
0.2,18821.10768837463,0.03183083687070388,0.008205871768714179,0.0389895685495122,0.20169613665754593,0.055934782198641494,0.2826842256212024,0.16526512666117524,0.0012908475660956748,0.12379248405770937,0.09031012004870012
0.20500000000000002,19322.57181329497,0.034327488502166874,0.013404240692441099,0.03591288886307487,0.2009536792376,0.04637645004263871,0.2847968239263624,0.16594178604158777,0.002011073733096361,0.12286843024239948,0.09340713871863238
0.21,19815.39397629903,0.03184213414938993,0.005059534681382548,0.03743896090654752,0.2012928159451669,0.053529866745599196,0.28494744235272235,0.16510416576202935,0.0006257543544624881,0.12366709099036959,0.09649223411232995
0.215,20312.34629207871,0.02721674667099664,0.009884510461602816,0.03668755583871461,0.20084669453192794,0.056592294469895485,0.2846263821906912,0.16449033133291696,0.0002254420286781588,0.12314803108000492,0.09628201139457232
0.22,20815.34499737989,0.03309571220280993,0.015107466271411105,0.03315117676987127,0.1992789024951705,0.05517473633961217,0.2849585183777709,0.1646891808709598,0.0019396831163782148,0.12177598223536373,0.09082864132065205
0.225,21313.06028945506,0.029163344828326786,0.004077177555222195,0.04282039446996452,0.20200901226407553,0.057657482956033235,0.28631926031462224,0.16446708405234664,0.0020049949658407576,0.12316639734755677,0.0883148512460113
0.23,21807.56090963492,0.030704522648857823,0.011915113182732345,0.03317746617783228,0.19987424292481745,0.056482892163957577,0.2860060212916286,0.16413006425513305,0.0009658620167605495,0.12183593731550209,0.09490787802277803
0.23500000000000001,22309.81300371333,0.03199316842999999,0.014993864695287193,0.033670003284589564,0.1988547684633975,0.055378055349944694,0.2863737242506259,0.16448575684758301,0.002198773660648813,0.1209127040688415,0.09113918094908159
0.24,22799.59939905542,0.03437529190323683,0.006225824709790808,0.03498834944941131,0.19999058495822486,0.05667210782682064,0.2864873585532894,0.16395475961400788,5.4484521336755926e-05,0.12184744096768979,0.09540379749619099
0.245,23302.940796787614,0.032597918285819975,0.005090936662021559,0.03367643009245322,0.19958635330689484,0.05688599651536322,0.2867559860636663,0.16336969246262248,0.0018761993932085042,0.12197127222531298,0.09818921499263732
